A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BELPUTI, 121828, 1007114, Rural electrification, 0, 0, 0, 0, 0, 0, 14094, 14094
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BELPUTI, 121828, 1007114, Sanitation, 0, 0, 0, 0, 0, 0, 380538, 380538
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BELPUTI, 121828, 1007114, Social welfare, 0, 0, 0, 0, 0, 0, 63423, 63423
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BELPUTI, 121828, 1007114, Total, 0, 0, 0, 0, 0, 0, 690605, 690605
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 11459, 11459
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Drinking water, 0, 0, 0, 0, 0, 0, 171880, 171880
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Roads, 0, 0, 0, 0, 0, 0, 17188, 17188
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Rural electrification, 0, 0, 0, 0, 0, 0, 11459, 11459
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Sanitation, 0, 0, 0, 0, 0, 0, 309384, 309384
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Social welfare, 0, 0, 0, 0, 0, 0, 51564, 51564
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BANIYAGAON, 121825, 1008472, Total, 0, 0, 0, 0, 0, 0, 572934, 572934
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHARGAON, 121832, 1007165, Drinking water, 0, 0, 0, 0, 0, 0, 134986, 134986
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHARGAON, 121832, 1007165, Roads, 0, 0, 0, 0, 0, 0, 13499, 13499
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHARGAON, 121832, 1007165, Rural electrification, 0, 0, 0, 0, 0, 0, 8999, 8999
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHARGAON, 121832, 1007165, Sanitation, 0, 0, 0, 0, 0, 0, 242974, 242974
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHARGAON, 121832, 1007165, Social welfare, 0, 0, 0, 0, 0, 0, 40496, 40496
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHARGAON, 121832, 1007165, Total, 0, 0, 0, 0, 0, 0, 440954, 440954
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 7259, 7259
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Drinking water, 0, 0, 0, 0, 0, 0, 108926, 108926
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Roads, 0, 0, 0, 0, 0, 0, 10893, 10893
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Rural electrification, 0, 0, 0, 0, 0, 0, 7262, 7262
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Sanitation, 0, 0, 0, 0, 0, 0, 196068, 196068
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Social welfare, 0, 0, 0, 0, 0, 0, 32678, 32678
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BARDA, 121826, 1008514, Total, 0, 0, 0, 0, 0, 0, 363086, 363086
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 14203, 14203
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Drinking water, 0, 0, 0, 0, 0, 0, 213069, 213069
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Roads, 0, 0, 0, 0, 0, 0, 21307, 21307
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Rural electrification, 0, 0, 0, 0, 0, 0, 14205, 14205
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Sanitation, 0, 0, 0, 0, 0, 0, 383525, 383525
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Social welfare, 0, 0, 0, 0, 0, 0, 63921, 63921
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BHEJRIPADAR, 121829, 1008483, Total, 0, 0, 0, 0, 0, 0, 710230, 710230
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 19825, 19825
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Drinking water, 0, 0, 0, 0, 0, 0, 297398, 297398
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Roads, 0, 0, 0, 0, 0, 0, 29740, 29740
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Rural electrification, 0, 0, 0, 0, 0, 0, 19827, 19827
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Sanitation, 0, 0, 0, 0, 0, 0, 535318, 535318
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Social welfare, 0, 0, 0, 0, 0, 0, 89220, 89220
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BAKAWAND, 121824, 1008269, Total, 0, 0, 0, 0, 0, 0, 991328, 991328
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 9558, 9558
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Drinking water, 0, 0, 0, 0, 0, 0, 143380, 143380
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Roads, 0, 0, 0, 0, 0, 0, 14338, 14338
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Rural electrification, 0, 0, 0, 0, 0, 0, 9559, 9559
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Sanitation, 0, 0, 0, 0, 0, 0, 258083, 258083
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Social welfare, 0, 0, 0, 0, 0, 0, 43014, 43014
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOLNAR, 121838, 1008422, Total, 0, 0, 0, 0, 0, 0, 477932, 477932
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 6708, 6708
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Drinking water, 0, 0, 0, 0, 0, 0, 100630, 100630
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Roads, 0, 0, 0, 0, 0, 0, 10063, 10063
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Rural electrification, 0, 0, 0, 0, 0, 0, 6709, 6709
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Sanitation, 0, 0, 0, 0, 0, 0, 181133, 181133
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Social welfare, 0, 0, 0, 0, 0, 0, 30189, 30189
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORPADAR, 121831, 1008468, Total, 0, 0, 0, 0, 0, 0, 335432, 335432
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 10905, 10905
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Drinking water, 0, 0, 0, 0, 0, 0, 163584, 163584
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Roads, 0, 0, 0, 0, 0, 0, 16358, 16358
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Rural electrification, 0, 0, 0, 0, 0, 0, 10906, 10906
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Sanitation, 0, 0, 0, 0, 0, 0, 294451, 294451
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Social welfare, 0, 0, 0, 0, 0, 0, 49076, 49076
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BEDAUMARGAON, 121827, 1008491, Total, 0, 0, 0, 0, 0, 0, 545280, 545280
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 13703, 13703
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Drinking water, 0, 0, 0, 0, 0, 0, 205553, 205553
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Roads, 0, 0, 0, 0, 0, 0, 20555, 20555
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Rural electrification, 0, 0, 0, 0, 0, 0, 13704, 13704
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Sanitation, 0, 0, 0, 0, 0, 0, 369997, 369997
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Social welfare, 0, 0, 0, 0, 0, 0, 61666, 61666
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, BORIGAON, 121830, 1008478, Total, 0, 0, 0, 0, 0, 0, 685178, 685178
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 10678, 10678
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Drinking water, 0, 0, 0, 0, 0, 0, 160168, 160168
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Roads, 0, 0, 0, 0, 0, 0, 16017, 16017
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Rural electrification, 0, 0, 0, 0, 0, 0, 10678, 10678
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Sanitation, 0, 0, 0, 0, 0, 0, 288301, 288301
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Social welfare, 0, 0, 0, 0, 0, 0, 48050, 48050
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHITALOOR, 121835, 1007210, Total, 0, 0, 0, 0, 0, 0, 533892, 533892
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 21110, 21110
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Drinking water, 0, 0, 0, 0, 0, 0, 316626, 316626
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Roads, 0, 0, 0, 0, 0, 0, 31663, 31663
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Rural electrification, 0, 0, 0, 0, 0, 0, 21108, 21108
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Sanitation, 0, 0, 0, 0, 0, 0, 569926, 569926
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Social welfare, 0, 0, 0, 0, 0, 0, 94987, 94987
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHHINDGAON, 121834, 1008449, Total, 0, 0, 0, 0, 0, 0, 1055420, 1055420
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 15219, 15219
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Drinking water, 0, 0, 0, 0, 0, 0, 228295, 228295
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Roads, 0, 0, 0, 0, 0, 0, 22830, 22830
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Rural electrification, 0, 0, 0, 0, 0, 0, 15220, 15220
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Sanitation, 0, 0, 0, 0, 0, 0, 410931, 410931
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Social welfare, 0, 0, 0, 0, 0, 0, 68489, 68489
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHIURGOAN, 121836, 1008431, Total, 0, 0, 0, 0, 0, 0, 760984, 760984
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 9565, 9565
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Drinking water, 0, 0, 0, 0, 0, 0, 143477, 143477
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Roads, 0, 0, 0, 0, 0, 0, 14348, 14348
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Rural electrification, 0, 0, 0, 0, 0, 0, 9565, 9565
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Sanitation, 0, 0, 0, 0, 0, 0, 258260, 258260
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Social welfare, 0, 0, 0, 0, 0, 0, 43043, 43043
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHANPUR, 121840, 1008418, Total, 0, 0, 0, 0, 0, 0, 478258, 478258
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 29425, 29425
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Drinking water, 0, 0, 0, 0, 0, 0, 441364, 441364
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Roads, 0, 0, 0, 0, 0, 0, 44136, 44136
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Rural electrification, 0, 0, 0, 0, 0, 0, 29424, 29424
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Sanitation, 0, 0, 0, 0, 0, 0, 794454, 794454
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Social welfare, 0, 0, 0, 0, 0, 0, 132409, 132409
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOLAWAL, 121853, 1008392, Total, 0, 0, 0, 0, 0, 0, 1471212, 1471212
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 12231, 12231
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Drinking water, 0, 0, 0, 0, 0, 0, 183495, 183495
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Roads, 0, 0, 0, 0, 0, 0, 18350, 18350
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Rural electrification, 0, 0, 0, 0, 0, 0, 12233, 12233
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Sanitation, 0, 0, 0, 0, 0, 0, 330292, 330292
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Social welfare, 0, 0, 0, 0, 0, 0, 55049, 55049
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, JAITGIRI, 121846, 1008410, Total, 0, 0, 0, 0, 0, 0, 611650, 611650
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 24388, 24388
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Drinking water, 0, 0, 0, 0, 0, 0, 365818, 365818
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Roads, 0, 0, 0, 0, 0, 0, 36582, 36582
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Rural electrification, 0, 0, 0, 0, 0, 0, 24388, 24388
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Sanitation, 0, 0, 0, 0, 0, 0, 658472, 658472
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Social welfare, 0, 0, 0, 0, 0, 0, 109746, 109746
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, CHOTE DEWDA, 121839, 1007478, Total, 0, 0, 0, 0, 0, 0, 1219394, 1219394
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 12604, 12604
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Drinking water, 0, 0, 0, 0, 0, 0, 189058, 189058
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Roads, 0, 0, 0, 0, 0, 0, 18906, 18906
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Rural electrification, 0, 0, 0, 0, 0, 0, 12604, 12604
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Sanitation, 0, 0, 0, 0, 0, 0, 340304, 340304
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Social welfare, 0, 0, 0, 0, 0, 0, 56718, 56718
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, KOHKAPAL, 121852, 1007582, Total, 0, 0, 0, 0, 0, 0, 630194, 630194
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 10774, 10774
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Drinking water, 0, 0, 0, 0, 0, 0, 161632, 161632
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Roads, 0, 0, 0, 0, 0, 0, 16163, 16163
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Rural electrification, 0, 0, 0, 0, 0, 0, 10775, 10775
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Sanitation, 0, 0, 0, 0, 0, 0, 290936, 290936
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Social welfare, 0, 0, 0, 0, 0, 0, 48489, 48489
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DIMRAPAL, 121842, 1007501, Total, 0, 0, 0, 0, 0, 0, 538769, 538769
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHOBIGUDA, 121841, 1007488, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 11113, 11113
2015, CHHATTISGARH, 22, BASTAR, 333, BAKAWAND, 3954, DHOBIGUDA, 121841, 1007488, Drinking water, 0, 0, 0, 0, 0, 0, 166707, 166707
