A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, ASHIMPI, 185468, 1414137, Total, 0, 0, 0, 0, 0, 0, 350000, 350000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BALAWADI, 185470, 1425207, Drinking water, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BALAWADI, 185470, 1425207, Rural electrification, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BALAWADI, 185470, 1425207, Social welfare, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BALAWADI, 185470, 1425207, Total, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BAJARWADI, 185469, 1395996, Drinking water, 0, 0, 0, 0, 0, 0, 129900, 129900
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BAJARWADI, 185469, 1395996, Rural electrification, 0, 0, 0, 0, 0, 0, 78180, 78180
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BAJARWADI, 185469, 1395996, Total, 0, 0, 0, 0, 0, 0, 208080, 208080
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BASARAPUR, 185474, 1396451, Drinking water, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BASARAPUR, 185474, 1396451, Maintenance of community system, 0, 0, 0, 0, 0, 0, 50000, 50000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BASARAPUR, 185474, 1396451, Rural electrification, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BASARAPUR, 185474, 1396451, Total, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DURGADI, 185489, 1395711, Drinking water, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DURGADI, 185489, 1395711, Total, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHOLAVADE, 185478, 1396413, Drinking water, 0, 0, 0, 0, 0, 0, 600000, 600000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHOLAVADE, 185478, 1396413, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHOLAVADE, 185478, 1396413, Rural electrification, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHOLAVADE, 185478, 1396413, Total, 0, 0, 0, 0, 0, 0, 1450000, 1450000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHANGAWADI, 185486, 1457412, Drinking water, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHANGAWADI, 185486, 1457412, Total, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DEGAON, 185484, 1396858, Drinking water, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DEGAON, 185484, 1396858, Maintenance of community system, 0, 0, 0, 0, 0, 0, 350000, 350000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DEGAON, 185484, 1396858, Rural electrification, 0, 0, 0, 0, 0, 0, 250000, 250000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DEGAON, 185484, 1396858, Sanitation, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DEGAON, 185484, 1396858, Total, 0, 0, 0, 0, 0, 0, 1000000, 1000000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHABAVADI, 185475, 1414140, Drinking water, 0, 0, 0, 0, 0, 0, 500000, 500000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHABAVADI, 185475, 1414140, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHABAVADI, 185475, 1414140, Social welfare, 0, 0, 0, 0, 0, 0, 50000, 50000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, BHABAVADI, 185475, 1414140, Total, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, ALANDEWADI, 185462, 1457274, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, ALANDEWADI, 185462, 1457274, Social welfare, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, ALANDEWADI, 185462, 1457274, Total, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, GOKAVADI, 185492, 1414182, Drinking water, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, GOKAVADI, 185492, 1414182, Maintenance of community system, 0, 0, 0, 0, 0, 0, 50000, 50000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, GOKAVADI, 185492, 1414182, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, GOKAVADI, 185492, 1414182, Sanitation, 0, 0, 0, 0, 0, 0, 50000, 50000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, GOKAVADI, 185492, 1414182, Total, 0, 0, 0, 0, 0, 0, 450000, 450000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, CHIKHALAVADE, 185482, 1396458, Drinking water, 0, 0, 0, 0, 0, 0, 400000, 400000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, CHIKHALAVADE, 185482, 1396458, Maintenance of community system, 0, 0, 0, 0, 0, 0, 400000, 400000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, CHIKHALAVADE, 185482, 1396458, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 400000, 400000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, CHIKHALAVADE, 185482, 1396458, Total, 0, 0, 0, 0, 0, 0, 1200000, 1200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, INGAVALI, 185502, 1396506, Drinking water, 0, 0, 0, 0, 0, 0, 250000, 250000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, INGAVALI, 185502, 1396506, Maintenance of community system, 0, 0, 0, 0, 0, 0, 250000, 250000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, INGAVALI, 185502, 1396506, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, INGAVALI, 185502, 1396506, Total, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, KAMBRE KHEBA, 185507, 1413029, Drinking water, 0, 0, 0, 0, 0, 0, 600000, 600000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, KAMBRE KHEBA, 185507, 1413029, Rural electrification, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, KAMBRE KHEBA, 185507, 1413029, Total, 0, 0, 0, 0, 0, 0, 800000, 800000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHAVADI, 185487, 1396629, Drinking water, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHAVADI, 185487, 1396629, Education, 0, 0, 0, 0, 0, 0, 350000, 350000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHAVADI, 185487, 1396629, Maintenance of community system, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHAVADI, 185487, 1396629, Roads, 0, 0, 0, 0, 0, 0, 250000, 250000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHAVADI, 185487, 1396629, Rural electrification, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, DHAVADI, 185487, 1396629, Total, 0, 0, 0, 0, 0, 0, 950000, 950000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, AAMBADE, 185463, 1424255, Agriculture, 0, 0, 0, 0, 0, 0, 500000, 500000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, AAMBADE, 185463, 1424255, Maintenance of community system, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, AAMBADE, 185463, 1424255, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, AAMBADE, 185463, 1424255, Sanitation, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, AAMBADE, 185463, 1424255, Women and child development, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, AAMBADE, 185463, 1424255, Total, 0, 0, 0, 0, 0, 0, 1300000, 1300000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, KARANJE, 185513, 1427293, Drinking water, 0, 0, 0, 0, 0, 0, 600000, 600000
2015, MAHARASHTRA, 27, PUNE, 446, BHOR, 4868, KARANJE, 185513, 1427293, Total, 0, 0, 0, 0, 0, 0, 600000, 600000
