A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, LIGUDTA, 20634, 1064466, Maintenance of community system, 0, 0, 0, 0, 0, 0, 444000, 444000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, LIGUDTA, 20634, 1064466, Social welfare, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, LIGUDTA, 20634, 1064466, Total, 0, 0, 0, 0, 0, 0, 462200, 462200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAUGAON, 20639, 1070359, Drinking water, 0, 0, 0, 0, 0, 0, 286800, 286800
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAUGAON, 20639, 1070359, Land improvement, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAUGAON, 20639, 1070359, Roads, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAUGAON, 20639, 1070359, Social welfare, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAUGAON, 20639, 1070359, Total, 0, 0, 0, 0, 0, 0, 605000, 605000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI MALLI, 20637, 1064380, Drinking water, 0, 0, 0, 0, 0, 0, 210000, 210000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI MALLI, 20637, 1064380, Maintenance of community system, 0, 0, 0, 0, 0, 0, 80000, 80000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI MALLI, 20637, 1064380, Roads, 0, 0, 0, 0, 0, 0, 100000, 100000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI MALLI, 20637, 1064380, Social welfare, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI MALLI, 20637, 1064380, Total, 0, 0, 0, 0, 0, 0, 408200, 408200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAYOLI, 20635, 1068949, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 36200, 36200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAYOLI, 20635, 1068949, Drinking water, 0, 0, 0, 0, 0, 0, 184800, 184800
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAYOLI, 20635, 1068949, Social welfare, 0, 0, 0, 0, 0, 0, 48000, 48000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAYOLI, 20635, 1068949, Total, 0, 0, 0, 0, 0, 0, 269000, 269000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAINI, 20636, 1088715, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 38200, 38200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAINI, 20636, 1088715, Drinking water, 0, 0, 0, 0, 0, 0, 51800, 51800
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAINI, 20636, 1088715, Rural housing, 0, 0, 0, 0, 0, 0, 164400, 164400
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NAINI, 20636, 1088715, Total, 0, 0, 0, 0, 0, 0, 254400, 254400
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PANDEY TOLI, 20641, 1090313, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 38200, 38200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PANDEY TOLI, 20641, 1090313, Roads, 0, 0, 0, 0, 0, 0, 86900, 86900
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PANDEY TOLI, 20641, 1090313, Rural housing, 0, 0, 0, 0, 0, 0, 125000, 125000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PANDEY TOLI, 20641, 1090313, Total, 0, 0, 0, 0, 0, 0, 250100, 250100
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUMOLI, 20631, 1093191, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUMOLI, 20631, 1093191, Drinking water, 0, 0, 0, 0, 0, 0, 50000, 50000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUMOLI, 20631, 1093191, Roads, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUMOLI, 20631, 1093191, Rural housing, 0, 0, 0, 0, 0, 0, 50000, 50000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUMOLI, 20631, 1093191, Total, 0, 0, 0, 0, 0, 0, 268200, 268200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KHAKARIGOOTH, 20628, 1075054, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 36200, 36200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KHAKARIGOOTH, 20628, 1075054, Drinking water, 0, 0, 0, 0, 0, 0, 267800, 267800
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KHAKARIGOOTH, 20628, 1075054, Total, 0, 0, 0, 0, 0, 0, 304000, 304000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KANCHULA, 20627, 1068900, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 36200, 36200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KANCHULA, 20627, 1068900, Drinking water, 0, 0, 0, 0, 0, 0, 40800, 40800
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KANCHULA, 20627, 1068900, Maintenance of community system, 0, 0, 0, 0, 0, 0, 307000, 307000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KANCHULA, 20627, 1068900, Social welfare, 0, 0, 0, 0, 0, 0, 25000, 25000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KANCHULA, 20627, 1068900, Total, 0, 0, 0, 0, 0, 0, 409000, 409000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PALYOUN, 20640, 1094816, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PALYOUN, 20640, 1094816, Drinking water, 0, 0, 0, 0, 0, 0, 296000, 296000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PALYOUN, 20640, 1094816, Roads, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PALYOUN, 20640, 1094816, Total, 0, 0, 0, 0, 0, 0, 464200, 464200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI TALLI, 20638, 1064430, Drinking water, 0, 0, 0, 0, 0, 0, 200000, 200000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI TALLI, 20638, 1064430, Roads, 0, 0, 0, 0, 0, 0, 100000, 100000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI TALLI, 20638, 1064430, Social welfare, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, NALI TALLI, 20638, 1064430, Total, 0, 0, 0, 0, 0, 0, 318200, 318200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ RAOTADA, 20633, 1088666, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 38200, 38200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ RAOTADA, 20633, 1088666, Drinking water, 0, 0, 0, 0, 0, 0, 146200, 146200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ RAOTADA, 20633, 1088666, Total, 0, 0, 0, 0, 0, 0, 184400, 184400
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ KIMOLA, 20632, 1064393, Maintenance of community system, 0, 0, 0, 0, 0, 0, 70000, 70000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ KIMOLA, 20632, 1064393, Roads, 0, 0, 0, 0, 0, 0, 200000, 200000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ KIMOLA, 20632, 1064393, Social welfare, 0, 0, 0, 0, 0, 0, 18200, 18200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, KUNJ KIMOLA, 20632, 1064393, Total, 0, 0, 0, 0, 0, 0, 288200, 288200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PETSHAL, 20642, 1088523, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 38200, 38200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PETSHAL, 20642, 1088523, Drinking water, 0, 0, 0, 0, 0, 0, 359800, 359800
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PETSHAL, 20642, 1088523, Total, 0, 0, 0, 0, 0, 0, 398000, 398000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PUNA KOT, 20644, 1088493, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 38200, 38200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PUNA KOT, 20644, 1088493, Rural housing, 0, 0, 0, 0, 0, 0, 221000, 221000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PUNA KOT, 20644, 1088493, Total, 0, 0, 0, 0, 0, 0, 259200, 259200
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PHABIYA, 20643, 1064358, Drinking water, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, UTTARAKHAND, 5, ALMORA, 45, BHAISIYA CHHANA, 935, PHABIYA, 20643, 1064358, Roads, 0, 0, 0, 0, 0, 0, 150000, 150000
