A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3144901, Cultural activities, 0, 0, 0, 0, 0, 0, 280000, 280000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3144901, Libraries, 0, 0, 0, 0, 0, 0, 273345, 273345
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3144901, Maintenance of community system, 0, 0, 0, 0, 0, 0, 743128, 743128
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3144901, Roads, 0, 0, 0, 0, 0, 0, 1720000, 1720000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3144901, Total, 0, 0, 0, 0, 0, 0, 3175235, 3175235
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 3120715, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 92165, 92165
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 3120715, Maintenance of community system, 0, 0, 0, 0, 0, 0, 860942, 860942
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 3120715, Roads, 0, 0, 0, 0, 0, 0, 540180, 540180
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 3120715, Sanitation, 0, 0, 0, 0, 0, 0, 350000, 350000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 3120715, Total, 0, 0, 0, 0, 0, 0, 1843287, 1843287
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 164065, 164065
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Education, 0, 0, 0, 0, 0, 264527, 0, 264527
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Roads, 0, 0, 0, 0, 0, 635631, 978525, 1614156
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Sanitation, 0, 0, 0, 0, 0, 0, 888564, 888564
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Social welfare, 0, 0, 0, 0, 0, 0, 200000, 200000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3115489, Total, 0, 0, 0, 0, 0, 900158, 2381154, 3281312
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3140588, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 89401, 89401
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3140588, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 869073, 869073
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3140588, Maintenance of community system, 0, 0, 0, 0, 0, 0, 700000, 700000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3140588, Roads, 0, 0, 0, 0, 0, 0, 129533, 129533
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3140588, Total, 0, 0, 0, 0, 0, 0, 1788007, 1788007
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141541, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 140628, 140628
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141541, Maintenance of community system, 0, 0, 0, 0, 0, 0, 300000, 300000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141541, Roads, 0, 0, 0, 0, 0, 0, 2371926, 2371926
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141541, Total, 0, 0, 0, 0, 0, 0, 2812554, 2812554
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MANIPUR, 105663, 3146573, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 123614, 123614
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MANIPUR, 105663, 3146573, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 600000, 600000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MANIPUR, 105663, 3146573, Maintenance of community system, 0, 0, 0, 0, 0, 0, 220000, 220000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MANIPUR, 105663, 3146573, Roads, 0, 0, 0, 0, 0, 0, 1528669, 1528669
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MANIPUR, 105663, 3146573, Total, 0, 0, 0, 0, 0, 0, 2472283, 2472283
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146359, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 123259, 123259
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146359, Roads, 0, 0, 0, 0, 0, 0, 2341927, 2341927
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146359, Total, 0, 0, 0, 0, 0, 0, 2465186, 2465186
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147888, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 112184, 112184
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147888, Roads, 0, 0, 0, 0, 0, 0, 1006256, 1006256
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147888, Rural housing, 0, 0, 0, 0, 0, 0, 886000, 886000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147888, Sanitation, 0, 0, 0, 0, 0, 0, 240000, 240000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147888, Total, 0, 0, 0, 0, 0, 0, 2244440, 2244440
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 3138643, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 188997, 188997
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 3138643, Roads, 0, 0, 0, 0, 0, 0, 3590955, 3590955
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 3138643, Total, 0, 0, 0, 0, 0, 0, 3779952, 3779952
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3142585, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 155418, 155418
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3142585, Cultural activities, 0, 0, 0, 0, 0, 0, 1172686, 1172686
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3142585, Maintenance of community system, 0, 0, 0, 0, 0, 269424, 838848, 1108272
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3142585, Roads, 0, 0, 0, 0, 0, 0, 672000, 672000
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3142585, Total, 0, 0, 0, 0, 0, 269424, 2838952, 3108376
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3139013, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 114557, 114557
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3139013, Agriculture, 0, 0, 0, 0, 0, 0, 183619, 183619
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3139013, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1992953, 1992953
2018, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3139013, Total, 0, 0, 0, 0, 0, 0, 2291129, 2291129
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 293748, 293748
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Education, 0, 0, 0, 0, 0, 0, 450000, 450000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Fisheries, 0, 0, 0, 0, 0, 0, 2205579, 2205579
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1780660, 1780660
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Roads, 0, 0, 0, 0, 0, 0, 945000, 945000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Sanitation, 0, 0, 0, 0, 0, 0, 200000, 200000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BAGODI, 105608, 3140249, Total, 0, 0, 0, 0, 0, 0, 5874987, 5874987
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PATBAUSHI, 105613, 3144681, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 143223, 143223
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PATBAUSHI, 105613, 3144681, Roads, 0, 0, 0, 0, 0, 0, 1373797, 1373797
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PATBAUSHI, 105613, 3144681, Rural electrification, 0, 0, 0, 0, 0, 0, 998500, 998500
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PATBAUSHI, 105613, 3144681, Sanitation, 0, 0, 0, 0, 0, 0, 348952, 348952
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PATBAUSHI, 105613, 3144681, Total, 0, 0, 0, 0, 0, 0, 2864472, 2864472
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 208420, 208420
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, Cultural activities, 0, 0, 0, 0, 0, 0, 450000, 450000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 700000, 700000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, Markets and fairs, 0, 0, 0, 0, 0, 0, 150000, 150000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, Roads, 0, 0, 0, 0, 0, 0, 1126083, 1126083
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, Social welfare, 0, 0, 0, 0, 0, 0, 1533903, 1533903
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, PUB PAKA, 105614, 3137934, Total, 0, 0, 0, 0, 0, 0, 4168406, 4168406
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 271244, 271244
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Agriculture, 0, 0, 0, 0, 0, 0, 240000, 240000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Maintenance of community system, 0, 0, 0, 0, 0, 0, 2260000, 2260000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Roads, 0, 0, 0, 0, 0, 0, 1356847, 1356847
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Sanitation, 0, 0, 0, 0, 0, 0, 1196813, 1196813
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, BHELLA, 105609, 3148355, Total, 0, 0, 0, 0, 0, 0, 5424904, 5424904
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 305571, 305571
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Maintenance of community system, 0, 0, 0, 0, 0, 0, 3090850, 3090850
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Markets and fairs, 0, 0, 0, 0, 0, 0, 450000, 450000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Public distribution system, 0, 0, 0, 0, 0, 0, 500000, 500000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Roads, 0, 0, 0, 0, 0, 0, 1115000, 1115000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Sanitation, 0, 0, 0, 0, 0, 0, 350000, 350000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Social welfare, 0, 0, 0, 0, 0, 0, 300000, 300000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, KEOTKUCHI, 105610, 2838099, Total, 0, 0, 0, 0, 0, 0, 6111421, 6111421
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, MADHYA PAKA, 105611, 3129980, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 110130, 110130
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, MADHYA PAKA, 105611, 3129980, Drinking water, 0, 0, 0, 0, 0, 0, 247623, 247623
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, MADHYA PAKA, 105611, 3129980, Land improvement, 0, 0, 0, 0, 0, 0, 545278, 545278
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, MADHYA PAKA, 105611, 3129980, Sanitation, 0, 0, 0, 0, 0, 0, 300000, 300000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, MADHYA PAKA, 105611, 3129980, Water Conservation, 0, 0, 0, 0, 0, 0, 1050000, 1050000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, MADHYA PAKA, 105611, 3129980, Total, 0, 0, 0, 0, 0, 0, 2253031, 2253031
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PAKA, 105617, 3148404, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 202313, 202313
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PAKA, 105617, 3148404, Agriculture, 0, 0, 0, 0, 0, 0, 216717, 216717
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PAKA, 105617, 3148404, Maintenance of community system, 0, 0, 0, 0, 0, 600000, 2027237, 2627237
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PAKA, 105617, 3148404, Roads, 0, 0, 0, 0, 0, 0, 1000000, 1000000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PAKA, 105617, 3148404, Total, 0, 0, 0, 0, 0, 600000, 3446267, 4046267
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, NAGAON, 105612, 3132867, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 173441, 173441
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, NAGAON, 105612, 3132867, Fisheries, 0, 0, 0, 0, 0, 0, 918000, 918000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, NAGAON, 105612, 3132867, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1191333, 1191333
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, NAGAON, 105612, 3132867, Roads, 0, 0, 0, 0, 0, 0, 1000000, 1000000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, NAGAON, 105612, 3132867, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 186042, 186042
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, NAGAON, 105612, 3132867, Total, 0, 0, 0, 0, 0, 0, 3468816, 3468816
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, RADHAKUCHI, 105615, 3126609, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 225470, 225470
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, RADHAKUCHI, 105615, 3126609, Cultural activities, 0, 0, 0, 0, 0, 0, 2906162, 2906162
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, RADHAKUCHI, 105615, 3126609, Fisheries, 0, 0, 0, 0, 0, 0, 419837, 419837
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, RADHAKUCHI, 105615, 3126609, Maintenance of community system, 0, 0, 0, 0, 0, 0, 272900, 272900
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, RADHAKUCHI, 105615, 3126609, Sanitation, 0, 0, 0, 0, 0, 0, 685054, 685054
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, RADHAKUCHI, 105615, 3126609, Total, 0, 0, 0, 0, 0, 0, 4509423, 4509423
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PUB PAKA, 105618, 3146133, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 169575, 169575
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PUB PAKA, 105618, 3146133, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1248462, 1248462
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PUB PAKA, 105618, 3146133, Roads, 0, 0, 0, 0, 0, 0, 1473462, 1473462
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PUB PAKA, 105618, 3146133, Women and child development, 0, 0, 0, 0, 0, 0, 500000, 500000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, UTTAR PUB PAKA, 105618, 3146133, Total, 0, 0, 0, 0, 0, 0, 3391499, 3391499
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, SUNDARIDIA, 105616, 3145644, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 103220, 103220
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, SUNDARIDIA, 105616, 3145644, Maintenance of community system, 0, 0, 0, 0, 300000, 0, 1057767, 1357767
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, SUNDARIDIA, 105616, 3145644, Roads, 0, 0, 0, 0, 163420, 0, 240000, 403420
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, SUNDARIDIA, 105616, 3145644, Sanitation, 0, 0, 0, 0, 0, 0, 200000, 200000
2018, ASSAM, 18, BARPETA, 243, BARPETA, 2908, SUNDARIDIA, 105616, 3145644, Total, 0, 0, 0, 0, 463420, 0, 1600987, 2064407
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, CHAULIABARI, 105594, 3120607, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 190267, 190267
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, CHAULIABARI, 105594, 3120607, Maintenance of community system, 0, 0, 0, 0, 0, 0, 3615084, 3615084
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, CHAULIABARI, 105594, 3120607, Total, 0, 0, 0, 0, 0, 0, 3805351, 3805351
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GALIA, 105622, 3149020, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 206085, 206085
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GALIA, 105622, 3149020, Agriculture, 0, 0, 0, 0, 0, 0, 845000, 845000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GALIA, 105622, 3149020, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1554390, 1554390
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GALIA, 105622, 3149020, Roads, 0, 0, 0, 0, 0, 0, 1516242, 1516242
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GALIA, 105622, 3149020, Total, 0, 0, 0, 0, 0, 0, 4121717, 4121717
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GERUAPARA, 105597, 3137905, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 214826, 214826
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GERUAPARA, 105597, 3137905, Maintenance of community system, 0, 0, 0, 0, 1601695, 0, 590000, 2191695
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GERUAPARA, 105597, 3137905, Roads, 0, 0, 0, 0, 0, 0, 1650000, 1650000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GERUAPARA, 105597, 3137905, Sanitation, 0, 0, 0, 0, 240000, 0, 0, 240000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, GERUAPARA, 105597, 3137905, Total, 0, 0, 0, 0, 1841695, 0, 2454826, 4296521
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 209278, 209278
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Animal husbandry, 0, 0, 0, 0, 0, 0, 91875, 91875
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Cultural activities, 0, 0, 0, 0, 0, 0, 200000, 200000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1300000, 1300000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Roads, 0, 0, 0, 0, 0, 0, 1984435, 1984435
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Sanitation, 0, 0, 0, 0, 0, 0, 400000, 400000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, HATHINAPUR, 105598, 3148866, Total, 0, 0, 0, 0, 0, 0, 4185588, 4185588
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 227526, 227526
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Agriculture, 0, 0, 0, 0, 0, 0, 800000, 800000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Cultural activities, 0, 0, 0, 0, 0, 0, 300000, 300000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Land improvement, 0, 0, 0, 0, 0, 0, 1541177, 1541177
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Maintenance of community system, 0, 0, 0, 0, 0, 0, 511807, 511807
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 300000, 300000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Roads, 0, 0, 0, 0, 0, 0, 370000, 370000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Sanitation, 0, 0, 0, 0, 0, 0, 500000, 500000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DATIRBORI, 105621, 3137143, Total, 0, 0, 0, 0, 0, 0, 4550510, 4550510
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DABALIAPARA, 105620, 3139020, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 290574, 290574
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DABALIAPARA, 105620, 3139020, Maintenance of community system, 0, 0, 0, 0, 0, 0, 300000, 300000
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DABALIAPARA, 105620, 3139020, Roads, 0, 0, 0, 0, 0, 0, 4874716, 4874716
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DABALIAPARA, 105620, 3139020, Sanitation, 0, 0, 0, 0, 0, 0, 346200, 346200
2018, ASSAM, 18, BARPETA, 243, BHABANIPUR, 2909, DABALIAPARA, 105620, 3139020, Total, 0, 0, 0, 0, 0, 0, 5811490, 5811490
